Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Epigenetics	ATAC-Seq data analysis	https://training.galaxyproject.org//topics/epigenetics/tutorials/atac-seq/tutorial.html		Read pre-processing, Enrichment analysis, Peak calling, Formatting, Mapping, Gene regulatory network analysis, Sequence composition calculation, Sequence trimming, Read mapping, Sequencing quality control, Data handling, Sequence alignment analysis, Visualisation, Statistical calculation, Primer removal	2019-09-02	2025-12-18	24	True	True	True	True	pe_histogram, macs2_callpeak, pygenomeTracks, picard_MarkDuplicates, bedtools_intersectbed, deeptools_plot_heatmap, wig_to_bigWig, deeptools_compute_matrix, bamFilter, Cut1, tp_sort_header_tool, cutadapt, fastqc, bowtie2, Filter1, samtools_idxstats, bedtools_bamtobed, __FLATTEN__, Grep1			0		3627278	8724788	4.95	0
Epigenetics	DNA Methylation data analysis	https://training.galaxyproject.org//topics/epigenetics/tutorials/methylation-seq/tutorial.html	Epigenomics	Read mapping, Sequencing quality control, Sequence composition calculation, Visualisation, Statistical calculation	2017-02-16	2025-04-03	24	True	False	False	True	bwameth, pileometh, replace_column_with_key_value_file, tp_awk_tool, metilene, wig_to_bigWig, tp_tail_tool, deeptools_compute_matrix, falco, deeptools_plot_profile, fastqc			0		15679	25764	4.566666666666666	0
Epigenetics	Identification of the binding sites of the Estrogen receptor	https://training.galaxyproject.org//topics/epigenetics/tutorials/estrogen-receptor-binding-site-identification/tutorial.html		Read pre-processing, Enrichment analysis, Peak calling, Gene regulatory network analysis, Sequence trimming, Read mapping, Sequencing quality control, Sequence composition calculation, Statistical calculation, Primer removal	2017-09-18	2025-04-08	10	True	False	False	True	bowtie2, deeptools_plot_heatmap, samtools_idxstats, macs2_callpeak, bam_to_sam, deeptools_plot_correlation, deeptools_bam_coverage, deeptools_plot_fingerprint, fastqc, deeptools_compute_matrix, deeptools_bam_compare, trim_galore, deeptools_multi_bam_summary, deeptools_compute_gc_bias	UseGalaxy.be	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		1988	2906	6.5	0
Epigenetics	CUT&RUN data analysis	https://training.galaxyproject.org//topics/epigenetics/tutorials/cut_and_run/tutorial.html		Read pre-processing, Enrichment analysis, Peak calling, Mapping, Formatting, Gene regulatory network analysis, Sequence trimming, Read mapping, Sequencing quality control, Data handling, Sequence alignment analysis, Visualisation, Validation, Primer removal	2024-03-06	2025-03-19	5	True	False	False	True	meme_chip, pe_histogram, trim_galore, macs2_callpeak, picard_MarkDuplicates, bedtools_intersectbed, idr, falco, deeptools_plot_heatmap, datamash_transpose, wig_to_bigWig, deeptools_compute_matrix, multiqc, bamFilter, __EXTRACT_DATASET__, bowtie2, bedtools_bamtobed, __FLATTEN__, deeptools_plot_fingerprint, Grep1, Extract genomic DNA 1			0		7362	9350	2.3666666666666667	0
Epigenetics	Identification of the binding sites of the T-cell acute lymphocytic leukemia protein 1 (TAL1)	https://training.galaxyproject.org//topics/epigenetics/tutorials/tal1-binding-site-identification/tutorial.html	ChIP-seq	Enrichment analysis, Sequence alignment, Peak calling, Mapping, Gene regulatory network analysis, Genome indexing, Read mapping, Generation, Sequencing quality control, Sequence composition calculation, Statistical calculation	2016-12-20	2025-04-08	11	True	False	False	True	deeptools_plot_heatmap, samtools_idxstats, bwa, macs2_callpeak, deeptools_plot_correlation, deeptools_correct_gc_bias, deeptools_plot_fingerprint, bedtools_intersectbed, fastqc, deeptools_compute_matrix, deeptools_bam_compare, trimmomatic, deeptools_multi_bam_summary, deeptools_compute_gc_bias	UseGalaxy.be, UseGalaxy.fr, UseGalaxy.org (Main)	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no	0		7567	13887	7.4	0
Epigenetics	Infinium Human Methylation BeadChip	https://training.galaxyproject.org//topics/epigenetics/tutorials/ewas-suite/tutorial.html			2018-08-27	2024-10-15	21	True	True	False	True	minfi_analysis, clusterprofiler_bitr, chipeakanno_annopeaks, clusterprofiler_go, Remove beginning1, Cut1	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no		0		3562917	8609440	8.816666666666666	0
Epigenetics	Introduction to DNA Methylation data analysis	https://training.galaxyproject.org//topics/epigenetics/tutorials/introduction-dna-methylation/slides.html			2016-10-05	2024-03-05	2	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560767	8606091	2.15	0
Epigenetics	Introduction to ChIP-Seq data analysis	https://training.galaxyproject.org//topics/epigenetics/tutorials/introduction-chip-seq/slides.html			2017-06-12	2024-03-05	2	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560767	8606091	2.15	0
Evolution	Phylogenetics - Back to basics	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo/tutorial.html		Phylogenetic tree generation, Multiple sequence alignment, Phylogenetic tree reconstruction, Phylogenetic tree generation (from molecular sequences), Sequence analysis, Phylogenetic analysis, Phylogenetic tree generation (maximum likelihood and Bayesian methods), Phylogenetic tree analysis	2024-05-10	2024-05-10	1	True	False	False	True	rbc_mafft, newick_display, iqtree, fasttree	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	GalaxyTrakr, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		6288	8057	3.716666666666667	0
Evolution	Identifying tuberculosis transmission links: from SNPs to transmission clusters	https://training.galaxyproject.org//topics/evolution/tutorials/mtb_transmission/tutorial.html	Genomics, Microbiology, Infectious disease, DNA polymorphism	Phylogenetic tree generation, Phylogenetic tree visualisation, Variant calling, Antimicrobial resistance prediction	2022-03-16	2025-05-26	13	True	False	False	True	clustering_from_distmat, __MERGE_COLLECTION__, snippy, tp_grep_tool, snp_dists, tp_cat, trimmomatic, collapse_dataset, upload1, tp_sed_tool, snp_sites, tp_easyjoin_tool, tb_variant_filter, Grep1, addName, tb_profiler_profile, bcftools_consensus, samtools_view, tp_replace_in_line	UseGalaxy.eu		0		3305	4718	7.8	0
Evolution	Tree thinking for tuberculosis evolution and epidemiology	https://training.galaxyproject.org//topics/evolution/tutorials/mtb_phylogeny/tutorial.html	Genomics, Microbiology, Phylogeny, Infectious disease	Sequence analysis, Phylogenetic tree analysis	2022-03-16	2025-06-04	12	True	False	False	True	interactive_tool_rstudio, upload1, raxml	UseGalaxy.eu		0		2397	3429	7.816666666666666	0
Evolution	Phylogenetics - Back to Basics - Introduction	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-intro/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227394	1.7	0
Evolution	Phylogenetic analysis for bacterial comparative genomics	https://training.galaxyproject.org//topics/evolution/tutorials/bacterial-comparative-genomics/tutorial.html	Genomics, Microbiology, Phylogeny	Phylogenetic tree generation (from molecular sequences), Phylogenetic tree generation (maximum likelihood and Bayesian methods)	2025-03-14	2025-03-14	1	True	False	False	False	upload1, fasttree	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	GalaxyTrakr	0		151	176	8.583333333333334	0
Evolution	Phylogenetics - Back to Basics - Terminology	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-terminology/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227397	1.7	0
Evolution	Phylogenetics - Back to Basics - Multiple Sequence Alignment	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-msa/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227397	1.7	0
Evolution	Phylogenetics - Back to Basics - Building Trees	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-trees/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227397	1.7	0
Evolution	Phylogenetics - Back to Basics - Estimating trees from alignments	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-mle-trees/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227397	1.7	0
Evolution	Phylogenetics - Back to Basics - Phylogenetic Networks	https://training.galaxyproject.org//topics/evolution/tutorials/abc_intro_phylo-networks/slides.html			2024-05-10	2024-05-10	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1642452	3227397	1.7	0
FAIR Data, Workflows, and Research	Data management in Medicinal Chemistry	https://training.galaxyproject.org//topics/fair/tutorials/med-chem-data/tutorial.html			2026-03-18	2026-03-18	0	True	False	True	True	get_pdb, ctb_im_rxn_maker, md_converter, ctb_silicos_qed, openbabel_svg_depiction, chembl, openbabel_compound_convert	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.no	0		1	1	0.0	0
FAIR Data, Workflows, and Research	An earth-system RO-Crate	https://training.galaxyproject.org//topics/fair/tutorials/earth_system_rocrate/slides.html			2024-12-02	2024-12-02	1	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1334710	2457700	1.4666666666666666	0
FAIR Data, Workflows, and Research	Introduction to Data Management Plan (DMP) for Peatland Research and PeatDataHub	https://training.galaxyproject.org//topics/fair/tutorials/data-management-peatlands/tutorial.html			2024-09-13	2024-09-13	1	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		127	158	7.183333333333334	0
FAIR Data, Workflows, and Research	Making clinical datasets FAIR	https://training.galaxyproject.org//topics/fair/tutorials/fair-clinical/tutorial.html			2023-10-24	2024-09-13	5	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		376	482	8.183333333333334	0
FAIR Data, Workflows, and Research	Workflow Run RO-Crate Introduction	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-workflow-run-ro-crate/tutorial.html			2023-05-11	2023-05-11	1	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		399	497	4.433333333333334	0
FAIR Data, Workflows, and Research	FAIR in a nutshell	https://training.galaxyproject.org//topics/fair/tutorials/fair-intro/tutorial.html			2023-05-30	2024-04-30	6	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		957	1216	7.733333333333333	0
FAIR Data, Workflows, and Research	Uploading Data to Zenodo from Galaxy	https://training.galaxyproject.org//topics/fair/tutorials/zenodo-in-galaxy/tutorial.html			2025-11-06	2025-11-06	1	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		77	80	14.05	0
FAIR Data, Workflows, and Research	RO-Crate - Introduction	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-intro/tutorial.html			2023-05-23	2025-04-08	5	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		679	883	6.2	0
FAIR Data, Workflows, and Research	Sequence data submission to ENA	https://training.galaxyproject.org//topics/fair/tutorials/fair-ena/tutorial.html			2023-11-01	2024-06-25	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		693	800	2.25	0
FAIR Data, Workflows, and Research	FAIR and its Origins	https://training.galaxyproject.org//topics/fair/tutorials/fair-origin/tutorial.html			2024-03-26	2024-03-27	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		184	203	6.483333333333333	0
FAIR Data, Workflows, and Research	Integrating InvenioRDM-compatible Repositories with Galaxy	https://training.galaxyproject.org//topics/fair/tutorials/inveniordm-integration/tutorial.html			2025-11-06	2025-11-06	1	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		50	55	8.0	0
FAIR Data, Workflows, and Research	DataPLANT ARCs	https://training.galaxyproject.org//topics/fair/tutorials/dataplant-arcs/tutorial.html			2024-10-22	2025-09-17	4	True	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1396176	2602151	6.2	0
FAIR Data, Workflows, and Research	FAIR data management solutions	https://training.galaxyproject.org//topics/fair/tutorials/data-management/tutorial.html			2023-05-30	2025-01-16	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		419	510	9.45	0
FAIR Data, Workflows, and Research	Exporting Workflow Run RO-Crates from Galaxy	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-in-galaxy/tutorial.html			2023-05-11	2024-08-26	8	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		322	390	10.25	0
FAIR Data, Workflows, and Research	Metadata	https://training.galaxyproject.org//topics/fair/tutorials/fair-metadata/tutorial.html			2024-03-26	2024-03-27	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		238	282	6.166666666666667	0
FAIR Data, Workflows, and Research	RO-Crate in Python	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-in-python/tutorial.html			2023-05-11	2025-04-08	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		275	310	4.833333333333333	0
FAIR Data, Workflows, and Research	Best practices for workflows in GitHub repositories	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-galaxy-best-practices/tutorial.html			2023-05-11	2025-04-08	6	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		435	503	8.75	0
FAIR Data, Workflows, and Research	FAIR Galaxy Training Material	https://training.galaxyproject.org//topics/fair/tutorials/fair-gtn/tutorial.html			2023-05-30	2024-03-27	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		176	210	11.85	0
FAIR Data, Workflows, and Research	Data Registration	https://training.galaxyproject.org//topics/fair/tutorials/fair-data-registration/tutorial.html			2024-03-26	2024-09-27	3	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		110	115	7.25	0
FAIR Data, Workflows, and Research	Access	https://training.galaxyproject.org//topics/fair/tutorials/fair-access/tutorial.html			2024-03-26	2024-03-27	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		92	102	9.15	0
FAIR Data, Workflows, and Research	Submitting workflows to LifeMonitor	https://training.galaxyproject.org//topics/fair/tutorials/ro-crate-submitting-life-monitor/tutorial.html			2023-05-11	2024-09-26	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		83	101	9.2	0
FAIR Data, Workflows, and Research	FAIR Bioimage Metadata	https://training.galaxyproject.org//topics/fair/tutorials/bioimage-metadata/tutorial.html			2023-09-13	2025-11-27	7	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		359	425	9.983333333333333	0
FAIR Data, Workflows, and Research	Persistent Identifiers	https://training.galaxyproject.org//topics/fair/tutorials/fair-persistent-identifiers/tutorial.html			2024-03-26	2024-03-27	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		288	356	4.566666666666666	0
FAIR Data, Workflows, and Research	REMBI - Recommended Metadata for Biological Images – metadata guidelines for bioimaging data	https://training.galaxyproject.org//topics/fair/tutorials/bioimage-REMBI/tutorial.html			2023-09-13	2025-11-27	9	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		361	417	6.9	0
FAIR Data, Workflows, and Research	FAIRification of an RNAseq dataset	https://training.galaxyproject.org//topics/fair/tutorials/fair-rna/tutorial.html			2024-03-27	2024-03-27	1	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		314	373	6.783333333333333	0
Using Galaxy and Managing your Data	Using Workflow Parameters	https://training.galaxyproject.org//topics/galaxy-interface/tutorials/workflow-parameters/tutorial.html			2019-06-27	2024-06-14	15	True	False	True	True	tp_head_tool	Galaxy@AuBi, GalaxyTrakr, UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	HyPhy HIV NGS Tools, MISSISSIPPI	0		2068	2632	8.483333333333333	0
